276	2	Glutamatergic Neuron	3	-	0.8427771
277	9	Glutamatergic Neuron	3	-	0.9214895
278	7	Glutamatergic Neuron	3	-	0.9033683
279	7	Endothelial Cell	1	-	0.5740452
280	4	Glutamatergic Neuron	3	-	0.9220282
281	9	Glutamatergic Neuron	3	-	0.7198502
282	7	GABA-ergic Neuron	2	-	0.6417924
283	9	Glutamatergic Neuron	3	-	0.9969096
284	9	Glutamatergic Neuron	3	-	0.9991766
285	2	GABA-ergic Neuron	2	-	0.8556651
286	7	Endothelial Cell	1	-	0.4752909
287	7	Glutamatergic Neuron	3	-	0.9856382
288	7	Glutamatergic Neuron	3	-	0.9818994
289	8	GABA-ergic Neuron	2	-	0.9937049
290	7	Glutamatergic Neuron	3	-	0.9716033
291	7	Astrocyte	0	-	0.8397370
292	7	Glutamatergic Neuron	3	-	0.7001872
293	7	Glutamatergic Neuron	3	-	0.9774721
294	7	Glutamatergic Neuron	3	-	0.9662085
295	7	Oligodendrocyte.3	7	-	0.4029896
296	9	Astrocyte	0	-	0.3676416
297	7	Glutamatergic Neuron	3	-	0.4890072
298	6	Glutamatergic Neuron	3	-	0.9948555
299	7	Glutamatergic Neuron	3	-	0.5884216
300	7	Glutamatergic Neuron	3	-	0.9841328
301	4	GABA-ergic Neuron	2	-	0.9544631
302	6	Glutamatergic Neuron	3	-	0.6676579
303	6	Glutamatergic Neuron	3	-	0.7719615
304	4	Glutamatergic Neuron	3	-	0.8648080
305	7	Glutamatergic Neuron	3	-	0.5229066
306	7	Glutamatergic Neuron	3	-	0.9742005
307	7	Glutamatergic Neuron	3	-	0.9652048
308	7	Glutamatergic Neuron	3	-	0.8466759
309	7	GABA-ergic Neuron	2	-	0.9832128
310	7	Glutamatergic Neuron	3	-	0.7824077
311	2	Glutamatergic Neuron	3	-	0.6450388
312	2	Glutamatergic Neuron	3	-	0.7723642
313	2	Glutamatergic Neuron	3	-	0.9988676
314	7	Glutamatergic Neuron	3	-	0.9193118
315	2	Glutamatergic Neuron	3	-	0.5977552
316	2	Glutamatergic Neuron	3	-	0.9933396
317	7	GABA-ergic Neuron	2	-	0.9992033
318	7	GABA-ergic Neuron	2	-	0.5883393
319	7	GABA-ergic Neuron	2	-	0.4992946
320	2	Glutamatergic Neuron	3	-	0.9993646
321	2	Glutamatergic Neuron	3	-	0.9960849
322	7	Glutamatergic Neuron	3	-	0.8623671
323	7	Glutamatergic Neuron	3	-	0.9720007
324	7	GABA-ergic Neuron	2	-	0.6281713
325	3	GABA-ergic Neuron	2	-	0.8973210
326	7	GABA-ergic Neuron	2	-	0.6906493
327	7	GABA-ergic Neuron	2	-	0.9418780
328	7	Glutamatergic Neuron	3	-	0.9535002
329	7	Glutamatergic Neuron	3	-	0.7322576
330	7	Glutamatergic Neuron	3	-	0.9184201
331	7	Glutamatergic Neuron	3	-	0.9420980
332	7	Glutamatergic Neuron	3	-	0.9434270
333	7	GABA-ergic Neuron	2	-	0.5972355
334	7	Astrocyte	0	-	0.9543301
335	7	GABA-ergic Neuron	2	-	0.9955809
336	7	Astrocyte	0	-	0.4916511
337	6	GABA-ergic Neuron	2	-	0.9754225
338	6	GABA-ergic Neuron	2	-	0.9917055
339	6	GABA-ergic Neuron	2	-	0.5389994
340	7	Glutamatergic Neuron	3	-	0.9584903
341	9	Glutamatergic Neuron	3	-	0.9971231
342	9	Glutamatergic Neuron	3	-	0.9898352
343	7	Glutamatergic Neuron	3	-	0.9993232
344	6	Glutamatergic Neuron	3	-	0.9981050
345	9	Glutamatergic Neuron	3	-	0.5039676
346	2	Glutamatergic Neuron	3	-	0.6207354
347	6	Glutamatergic Neuron	3	-	0.8412345
348	6	Glutamatergic Neuron	3	-	0.9889315
349	6	Glutamatergic Neuron	3	-	0.4676729
350	6	GABA-ergic Neuron	2	-	0.9186707
351	6	Glutamatergic Neuron	3	-	0.9974206
352	2	Glutamatergic Neuron	3	-	0.6365251
353	9	Glutamatergic Neuron	3	-	0.9193679
354	6	GABA-ergic Neuron	2	-	0.5963022
355	2	GABA-ergic Neuron	2	-	0.9064287
356	6	GABA-ergic Neuron	2	-	0.9984551
357	6	Glutamatergic Neuron	3	-	0.5467240
358	6	Glutamatergic Neuron	3	-	0.9283010
359	9	Glutamatergic Neuron	3	-	0.9145369
360	7	Glutamatergic Neuron	3	-	0.9190205
361	2	GABA-ergic Neuron	2	-	0.9854001
362	2	GABA-ergic Neuron	2	-	0.9037915
363	7	Glutamatergic Neuron	3	-	0.9309883
364	7	Glutamatergic Neuron	3	-	0.9126507
365	7	Astrocyte	0	-	0.7648808
366	7	GABA-ergic Neuron	2	-	0.9060037
367	7	Glutamatergic Neuron	3	-	0.8348327
368	7	Glutamatergic Neuron	3	-	0.3971025
369	7	Glutamatergic Neuron	3	-	0.9827101
370	7	Glutamatergic Neuron	3	-	0.6000247
371	7	Glutamatergic Neuron	3	-	0.9963368
372	7	Oligodendrocyte.3	7	-	0.6845795
373	7	GABA-ergic Neuron	2	-	0.7513127
374	7	Glutamatergic Neuron	3	-	0.5182135
375	7	Glutamatergic Neuron	3	-	0.9960319
376	3	GABA-ergic Neuron	2	-	0.7950117
377	9	Glutamatergic Neuron	3	-	0.9922860
378	9	Glutamatergic Neuron	3	-	0.7412617
379	9	Glutamatergic Neuron	3	-	0.9925186
380	6	Glutamatergic Neuron	3	-	0.9986570
381	9	Glutamatergic Neuron	3	-	0.9948061
382	3	Astrocyte	0	-	0.8657656
383	3	Glutamatergic Neuron	3	-	0.9452561
384	9	Glutamatergic Neuron	3	-	0.9883111
385	7	Glutamatergic Neuron	3	-	0.9990754
386	9	Glutamatergic Neuron	3	-	0.9797235
387	7	Glutamatergic Neuron	3	-	0.9634107
388	7	GABA-ergic Neuron	2	-	0.6716795
389	7	GABA-ergic Neuron	2	-	0.8141777
390	7	Glutamatergic Neuron	3	-	0.8672809
391	3	Glutamatergic Neuron	3	-	0.7343942
392	1	Glutamatergic Neuron	3	-	0.9900259
393	3	Glutamatergic Neuron	3	-	0.5636478
394	3	GABA-ergic Neuron	2	-	0.9720498
395	7	GABA-ergic Neuron	2	-	0.9564650
396	3	GABA-ergic Neuron	2	-	0.9659899
397	9	GABA-ergic Neuron	2	-	0.5055141
398	7	Glutamatergic Neuron	3	-	0.9743057
399	3	Glutamatergic Neuron	3	-	0.9954454
400	7	GABA-ergic Neuron	2	-	0.9972045
401	7	Glutamatergic Neuron	3	-	0.9975285
402	7	Glutamatergic Neuron	3	-	0.9599241
403	7	GABA-ergic Neuron	2	-	0.3628737
404	7	Astrocyte	0	-	0.9371246
405	7	Glutamatergic Neuron	3	-	0.7457752
406	7	GABA-ergic Neuron	2	-	0.9887051
407	7	Astrocyte	0	-	0.9402196
408	4	GABA-ergic Neuron	2	-	0.9484707
409	7	GABA-ergic Neuron	2	-	0.9988524
410	3	Astrocyte	0	-	0.9400018
411	3	Glutamatergic Neuron	3	-	0.9133268
412	3	GABA-ergic Neuron	2	-	0.4361337
413	6	GABA-ergic Neuron	2	-	0.9213368
414	6	GABA-ergic Neuron	2	-	0.9774168
415	6	GABA-ergic Neuron	2	-	0.9912825
416	6	GABA-ergic Neuron	2	-	0.8016245
417	6	Astrocyte	0	-	0.4619330
418	6	Glutamatergic Neuron	3	-	0.9803177
419	6	Glutamatergic Neuron	3	-	0.9135049
420	6	Glutamatergic Neuron	3	-	0.8569230
421	6	GABA-ergic Neuron	2	-	0.9050853
422	6	Glutamatergic Neuron	3	-	0.6253182
423	7	Glutamatergic Neuron	3	-	0.5835792
424	7	GABA-ergic Neuron	2	-	0.7932769
425	7	GABA-ergic Neuron	2	-	0.7823270
426	6	Glutamatergic Neuron	3	-	0.9932994
427	7	GABA-ergic Neuron	2	-	0.6860202
428	7	GABA-ergic Neuron	2	-	0.5417657
429	7	Glutamatergic Neuron	3	-	0.9653279
430	7	GABA-ergic Neuron	2	-	0.9900887
431	7	Glutamatergic Neuron	3	-	0.9906946
432	7	Glutamatergic Neuron	3	-	0.5753627
433	7	GABA-ergic Neuron	2	-	0.9881810
434	7	Microglia	4	-	0.5966463
435	7	Glutamatergic Neuron	3	-	0.9938114
436	7	GABA-ergic Neuron	2	-	0.9978149
437	7	GABA-ergic Neuron	2	-	0.8559136
438	7	GABA-ergic Neuron	2	-	0.9951410
439	7	Glutamatergic Neuron	3	-	0.8804942
440	9	Glutamatergic Neuron	3	-	0.8447566
441	7	GABA-ergic Neuron	2	-	0.6911104
442	7	Glutamatergic Neuron	3	-	0.9992672
443	7	Glutamatergic Neuron	3	-	0.5614493
444	7	Oligodendrocyte.1	5	-	0.4831767
445	7	GABA-ergic Neuron	2	-	0.5214606
446	7	GABA-ergic Neuron	2	-	0.9083348
447	7	GABA-ergic Neuron	2	-	0.4502799
448	9	Glutamatergic Neuron	3	-	0.6309143
449	7	Glutamatergic Neuron	3	-	0.9094953
450	7	Glutamatergic Neuron	3	-	0.9579818
451	7	GABA-ergic Neuron	2	-	0.8584785
452	7	Glutamatergic Neuron	3	-	0.8869945
453	9	Glutamatergic Neuron	3	-	0.9783274
454	7	GABA-ergic Neuron	2	-	0.9960901
455	7	Glutamatergic Neuron	3	-	0.8775653
456	9	GABA-ergic Neuron	2	-	0.9905873
457	7	GABA-ergic Neuron	2	-	0.8196825
458	7	GABA-ergic Neuron	2	-	0.5111677
459	7	Glutamatergic Neuron	3	-	0.9812961
460	7	GABA-ergic Neuron	2	-	0.9985006
461	7	Astrocyte	0	-	0.7107703
462	7	GABA-ergic Neuron	2	-	0.9244171
463	7	GABA-ergic Neuron	2	-	0.8914068
464	7	Glutamatergic Neuron	3	-	0.8327958
465	7	Glutamatergic Neuron	3	-	0.6417094
466	7	Glutamatergic Neuron	3	-	0.9985613
467	7	Glutamatergic Neuron	3	-	0.6886039
468	8	GABA-ergic Neuron	2	-	0.5522835
469	3	Oligodendrocyte.1	5	-	0.5749216
470	7	GABA-ergic Neuron	2	-	0.9280347
471	7	Glutamatergic Neuron	3	-	0.6840367
472	7	Glutamatergic Neuron	3	-	0.9993626
473	7	GABA-ergic Neuron	2	-	0.9933632
474	3	Glutamatergic Neuron	3	-	0.7669822
475	7	GABA-ergic Neuron	2	-	0.9613953
476	8	Oligodendrocyte.3	7	-	0.6146816
477	4	Glutamatergic Neuron	3	-	0.8655900
478	3	Glutamatergic Neuron	3	-	0.9311566
479	3	Microglia	4	-	0.5784414
480	1	GABA-ergic Neuron	2	-	0.6787449
481	1	Glutamatergic Neuron	3	-	0.9874519
482	8	Glutamatergic Neuron	3	-	0.9843343
483	8	GABA-ergic Neuron	2	-	0.3534120
484	8	Oligodendrocyte.2	6	-	0.5943836
485	8	Glutamatergic Neuron	3	-	0.9798817
486	8	GABA-ergic Neuron	2	-	0.9200905
487	8	Glutamatergic Neuron	3	-	0.6102111
488	8	GABA-ergic Neuron	2	-	0.9071873
489	8	Glutamatergic Neuron	3	-	0.8138015
490	3	GABA-ergic Neuron	2	-	0.4603290
491	8	Glutamatergic Neuron	3	-	0.9771832
492	8	Microglia	4	-	0.5526306
493	8	Glutamatergic Neuron	3	-	0.4683496
494	8	GABA-ergic Neuron	2	-	0.7576697
495	8	Oligodendrocyte.2	6	-	0.5771289
496	1	Astrocyte	0	-	0.6978609
497	3	Glutamatergic Neuron	3	-	0.9657250
498	1	Glutamatergic Neuron	3	-	0.9446105
499	8	GABA-ergic Neuron	2	-	0.9182856
500	8	Glutamatergic Neuron	3	-	0.4192215
501	8	Glutamatergic Neuron	3	-	0.8623267
502	8	Oligodendrocyte.2	6	-	0.5110266
503	8	Astrocyte	0	-	0.7064341
504	1	Oligodendrocyte.2	6	-	0.7104577
505	1	Glutamatergic Neuron	3	-	0.9976176
506	8	Glutamatergic Neuron	3	-	0.6260592
507	8	GABA-ergic Neuron	2	-	0.6346472
508	8	GABA-ergic Neuron	2	-	0.9665933
509	8	GABA-ergic Neuron	2	-	0.8762162
510	1	Microglia	4	-	0.4472706
511	8	GABA-ergic Neuron	2	-	0.8175993
512	3	Oligodendrocyte.1	5	-	0.5031745
513	6	Glutamatergic Neuron	3	-	0.8222460
514	3	Glutamatergic Neuron	3	-	0.5880528
515	7	GABA-ergic Neuron	2	-	0.9836440
516	3	Astrocyte	0	-	0.4980534
517	5	Glutamatergic Neuron	3	-	0.5007659
518	1	Glutamatergic Neuron	3	-	0.9777084
519	8	Oligodendrocyte.2	6	-	0.3727191
520	8	Oligodendrocyte.3	7	-	0.6805060
521	2	Glutamatergic Neuron	3	-	0.9894622
522	3	Glutamatergic Neuron	3	-	0.9964531
523	4	Glutamatergic Neuron	3	-	0.8599899
524	8	Glutamatergic Neuron	3	-	0.5428343
525	8	Glutamatergic Neuron	3	-	0.6440005
526	8	Oligodendrocyte.2	6	-	0.4496817
527	8	Oligodendrocyte.3	7	-	0.4182681
528	8	Glutamatergic Neuron	3	-	0.6102858
529	8	Glutamatergic Neuron	3	-	0.5441512
530	8	Astrocyte	0	-	0.7673285
531	8	GABA-ergic Neuron	2	-	0.7540172
532	8	GABA-ergic Neuron	2	-	0.7762461
533	8	Glutamatergic Neuron	3	-	0.7585743
534	8	Glutamatergic Neuron	3	-	0.9991675
535	8	Glutamatergic Neuron	3	-	0.8162966
536	3	Glutamatergic Neuron	3	-	0.9842078
537	8	Glutamatergic Neuron	3	-	0.7156456
538	8	GABA-ergic Neuron	2	-	0.4709755
539	4	Glutamatergic Neuron	3	-	0.7878699
540	3	Glutamatergic Neuron	3	-	0.9144956
541	8	Glutamatergic Neuron	3	-	0.5568641
